"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"","",891,"Phaonia tuguriorum","2019-02-23","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708743""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",892,"Phaonia tuguriorum","2019-02-14","Croft, garden","SJ637932","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708742""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",893,"Muscina stabulans","2019-06-01","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708741""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",894,"Muscina prolapsa","2019-07-08","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708740""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",895,"Muscina prolapsa","2019-04-24","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708739""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",896,"Muscina levida","2019-03-20","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708738""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",897,"Musca domestica","2019-08-08","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708737""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",898,"Musca domestica","2019-07-30","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708736""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",899,"Morellia aenescens","2019-08-04","Croft, garden","SJ637932","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708735""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",899,"Morellia aenescens","2019-08-04","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708735""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",900,"Morellia aenescens","2019-07-16","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708734""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",901,"Morellia aenescens","2019-07-11","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708733""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",902,"Mesembrina meridiana","2019-10-12","Croft, garden","SJ637932","1","Adult","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708732""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""Outside upstairs window""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",903,"Hydrotaea armipes","2019-04-23","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708731""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",904,"Hebecnema vespertina","2019-04-21","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708730""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",905,"Coenosia tigrina","2019-10-04","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708729""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",906,"Coenosia tigrina","2019-09-04","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708728""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",907,"Coenosia tigrina","2019-07-20","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708727""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",908,"Coenosia tigrina","2019-07-16","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708726""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",909,"Coenosia tigrina","2019-05-17","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Elspeth Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708725""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",910,"Fannia manicata","2019-04-06","Croft, garden","SJ637932","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708724""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",911,"Fannia canicularis","2019-07-16","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708723""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",912,"Pollenia rudis","2019-10-17","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708722""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""On outside of house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",913,"Pollenia rudis","2019-08-23","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Elspeth Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708721""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",914,"Pollenia rudis","2019-08-04","Croft, garden","SJ637932","3","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708720""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",915,"Pollenia rudis","2019-04-06","Croft, garden","SJ637932","3","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708719""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",916,"Pollenia rudis","2019-03-20","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708718""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",917,"Pollenia rudis","2019-02-25","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708717""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",918,"Lucilia sericata","2019-08-08","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708716""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",919,"Lucilia sericata","2019-08-04","Croft, garden","SJ637932","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708715""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",920,"Lucilia sericata","2019-07-24","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708714""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",921,"Calliphora vomitoria","2019-03-27","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708713""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""On sunlit brick wall""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",922,"Calliphora vicina","2019-10-17","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708712""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""On outside of house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",923,"Calliphora vicina","2019-07-21","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708711""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",924,"Calliphora vicina","2019-07-16","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708710""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",925,"Calliphora vicina","2019-06-22","Croft, garden","SJ637932","3","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708709""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",926,"Calliphora vicina","2019-06-03","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708708""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",927,"Calliphora vicina","2019-05-31","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708707""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",928,"Calliphora vicina","2019-05-28","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Elspeth Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708706""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""12/02/2022""] ","Considered correct","Verified by  Olga Retka 12/02/2022"
"","",929,"Calliphora vicina","2019-04-28","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708705""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",930,"Calliphora vicina","2019-04-22","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708704""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",931,"Calliphora vicina","2019-04-14","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708703""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",932,"Calliphora vicina","2019-02-14","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708702""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",932,"Calliphora vicina","2019-02-14","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708702""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",933,"Bellardia vulgaris","2019-08-04","Croft, garden","SJ637932","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708701""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",934,"Bellardia vulgaris","2019-05-20","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708700""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In house""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",935,"Pegoplata infirma","2019-04-06","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708699""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
