"Key","ID","RecordKey","External key","Source","Rank","Taxon","Common name","Taxon group","Kingdom","Order","Family","TaxonVersionKey","Site name","Original map ref","Latitude","Longitude","Projection (input)","Precision","Output map ref","Projection (output)","Biotope","VC number","Vice County","Date interpreted","Date from","Date to","Date type","Sample method","Recorder","Determiner","Recorder certainty","Sex","Stage","Count of sex or stage","Zero abundance","Comment","Sample comment","Images","Input on date","Last edited on date","Verification status 1","Verification status 2","Query","Verifier","Verified on","Licence","Automated checks"
1164,"12708457","iBRC12708457","","iRecord | iRecord Import","Species","Delia florilega","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0000030546","Bickerton Hill","SJ494528","53.0704806514783","-2.75590142024734","OSGB","100","SJ494528","OSGB","","58","Cheshire","26/07/2019","2019-07-26","2019-07-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","2","false","","Heather & bilberry","","31/01/2020 09:13","11/02/2020 18:16","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:16","","Passed checks"
1165,"12708456","iBRC12708456","","iRecord | iRecord Import","Species","Coenosia testacea","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030979","Bickerton Hill","SJ494526","53.0686829964687","-2.75586993244825","OSGB","100","SJ494526","OSGB","","58","Cheshire","26/07/2019","2019-07-26","2019-07-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Oak scrub & bracken","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1166,"12708455","iBRC12708455","","iRecord | iRecord Import","Species","Botanophila fugax","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100002042","Bickerton Hill","SJ494526","53.0686829964687","-2.75586993244825","OSGB","100","SJ494526","OSGB","","58","Cheshire","26/07/2019","2019-07-26","2019-07-26","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Oak scrub & bracken","","31/01/2020 09:13","11/02/2020 18:17","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1167,"12708454","iBRC12708454","","iRecord | iRecord Import","Species","Scathophaga stercoraria","","insect - true fly (Diptera)","Animalia","Diptera","Scathophagidae","NBNSYS0000030409","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1168,"12708453","iBRC12708453","","iRecord | iRecord Import","Species","Brontaea humilis","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030867","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","4","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1169,"12708452","iBRC12708452","","iRecord | iRecord Import","Species","Fannia rondanii","","insect - true fly (Diptera)","Animalia","Diptera","Fanniidae","NBNSYS0000030693","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1170,"12708451","iBRC12708451","","iRecord | iRecord Import","Species","Lucilia caesar","Common Greenbottle","insect - true fly (Diptera)","Animalia","Diptera","Calliphoridae","NBNSYS0000030348","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Uncertain","female","Adult","1","false","","","","31/01/2020 09:13","07/02/2022 14:46","Accepted","Considered correct","","Retka, Olga","07/02/2022 14:46","","Passed checks"
1171,"12708450","iBRC12708450","","iRecord | iRecord Import","Species","Pegoplata infirma","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100004510","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","","","31/01/2020 09:13","11/02/2020 18:17","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1172,"12708449","iBRC12708449","","iRecord | iRecord Import","Species","Anthomyia procellaris","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0000030506","Hale Duck Decoy","SJ479826","53.3381792426763","-2.78315595688558","OSGB","100","SJ479826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","11/02/2020 18:17","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1173,"12708448","iBRC12708448","","iRecord | iRecord Import","Species","Siphona geniculata","","insect - true fly (Diptera)","Animalia","Diptera","Tachinidae","NBNSYS0000030162","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","2","false","","Field with mayweed","","31/01/2020 09:13","04/02/2020 00:38","Accepted","Considered correct","","Smith, Matt","04/02/2020 00:38","","Passed checks"
1174,"12708447","iBRC12708447","","iRecord | iRecord Import","Species","Scathophaga stercoraria","","insect - true fly (Diptera)","Animalia","Diptera","Scathophagidae","NBNSYS0000030409","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1175,"12708446","iBRC12708446","","iRecord | iRecord Import","Species","Spilogona marina","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030902","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Field with mayweed","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1176,"12708445","iBRC12708445","","iRecord | iRecord Import","Species","Schoenomyza litorella","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030947","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Field with mayweed","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1177,"12708444","iBRC12708444","","iRecord | iRecord Import","Species","Phaonia halterata","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030800","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1178,"12708443","iBRC12708443","","iRecord | iRecord Import","Species","Brontaea humilis","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030867","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1179,"12708442","iBRC12708442","","iRecord | iRecord Import","Species","Azelia zetterstedtii","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0100001883","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Field with mayweed","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1180,"12708441","iBRC12708441","","iRecord | iRecord Import","Species","Pollenia angustigena","Narrow-cheeked Clusterfly","insect - true fly (Diptera)","Animalia","Diptera","Polleniidae","NBNSYS0100004784","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","2","false","","","","31/01/2020 09:13","07/02/2022 14:46","Accepted","Considered correct","","Retka, Olga","07/02/2022 14:46","","Passed checks"
1181,"12708440","iBRC12708440","","iRecord | iRecord Import","Species","Pegoplata infirma","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100004510","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 2f","false","","Field with mayweed","","31/01/2020 09:13","11/02/2020 18:17","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1182,"12708439","iBRC12708439","","iRecord | iRecord Import","Species","Botanophila fugax","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100002042","Hale Duck Decoy","SJ478827","53.3390681551175","-2.78467411894204","OSGB","100","SJ478827","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Likely","female","Adult","1","false","","Field with mayweed","","31/01/2020 09:13","11/02/2020 18:17","Rejected","Unable to verify","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1183,"12708438","iBRC12708438","","iRecord | iRecord Import","Species","Brontaea humilis","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030867","Hale Duck Decoy","SJ478826","53.3381693745426","-2.78465761530802","OSGB","100","SJ478826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","2m, 3f","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1184,"12708437","iBRC12708437","","iRecord | iRecord Import","Species","Fannia canicularis","","insect - true fly (Diptera)","Animalia","Diptera","Fanniidae","NBNSYS0000030654","Hale Duck Decoy","SJ478826","53.3381693745426","-2.78465761530802","OSGB","100","SJ478826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1185,"12708436","iBRC12708436","","iRecord | iRecord Import","Species","Pegoplata infirma","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100004510","Hale Duck Decoy","SJ478826","53.3381693745426","-2.78465761530802","OSGB","100","SJ478826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 5f","false","","","","31/01/2020 09:13","11/02/2020 18:17","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:17","","Passed checks"
1186,"12708435","iBRC12708435","","iRecord | iRecord Import","Species","Botanophila fugax","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0100002042","Hale Duck Decoy","SJ478826","53.3381693745426","-2.78465761530802","OSGB","100","SJ478826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","11/02/2020 18:18","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:18","","Passed checks"
1187,"12708434","iBRC12708434","","iRecord | iRecord Import","Species","Anthomyia procellaris","","insect - true fly (Diptera)","Animalia","Diptera","Anthomyiidae","NBNSYS0000030506","Hale Duck Decoy","SJ478826","53.3381693745426","-2.78465761530802","OSGB","100","SJ478826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","11/02/2020 18:18","Accepted","Considered correct","","Brighton, Phil","11/02/2020 18:18","","Passed checks"
1188,"12708433","iBRC12708433","","iRecord | iRecord Import","Species","Schoenomyza litorella","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030947","Hale Duck Decoy","SJ477826","53.3381594875141","-2.78615927284386","OSGB","100","SJ477826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1189,"12708432","iBRC12708432","","iRecord | iRecord Import","Species","Limnospila albifrons","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030936","Hale Duck Decoy","SJ477826","53.3381594875141","-2.78615927284386","OSGB","100","SJ477826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1190,"12708431","iBRC12708431","","iRecord | iRecord Import","Species","Phaonia errans","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030793","Hale Village","SJ469826","53.3380797110804","-2.79817250100852","OSGB","100","SJ469826","OSGB","","59","South Lancashire","03/07/2019","2019-07-03","2019-07-03","D","Net","Hunter, Tony","Brighton, Phil","Certain","male","Adult","1","false","","Car park","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1191,"12708430","iBRC12708430","","iRecord | iRecord Import","Species","Scathophaga stercoraria","","insect - true fly (Diptera)","Animalia","Diptera","Scathophagidae","NBNSYS0000030409","Chester Zoo Nature Reserve","SJ408707","53.2304786165015","-2.88755170649871","OSGB","100","SJ408707","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","Abundant","false","","Open tree-planted area","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1192,"12708429","iBRC12708429","","iRecord | iRecord Import","Species","Phaonia incana","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030801","Chester Zoo Nature Reserve","SJ408707","53.2304786165015","-2.88755170649871","OSGB","100","SJ408707","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Open tree-planted area","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1193,"12708428","iBRC12708428","","iRecord | iRecord Import","Species","Helina lasiophthalma","","insect - true fly (Diptera)","Animalia","Diptera","Muscidae","NBNSYS0000030850","Chester Zoo Nature Reserve","SJ408707","53.2304786165015","-2.88755170649871","OSGB","100","SJ408707","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 2f","false","","Open tree-planted area","","31/01/2020 09:13","31/01/2020 09:13","Unconfirmed","Not reviewed","","","","","Passed checks"
1194,"12708427","iBRC12708427","","iRecord | iRecord Import","Species","Melanomya nana","Little Black Blowfly","insect - true fly (Diptera)","Animalia","Diptera","Calliphoridae","NBNSYS0000030268","Chester Zoo Nature Reserve","SJ408707","53.2304786165015","-2.88755170649871","OSGB","100","SJ408707","OSGB","","58","Cheshire","21/05/2019","2019-05-21","2019-05-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Open tree-planted area","","31/01/2020 09:13","07/02/2022 14:46","Accepted","Considered correct","","Retka, Olga","07/02/2022 14:46","","Passed checks"
